__time,/pez/service_rtt_magnet/call_id,/pez/service_rtt_magnet/request_stamp/nanosec,/pez/service_rtt_magnet/request_stamp/sec,/pez/service_rtt_magnet/response_stamp/nanosec,/pez/service_rtt_magnet/response_stamp/sec,/pez/service_rtt_magnet/rtt/nanosec,/pez/service_rtt_magnet/rtt/sec,/pez/service_rtt_magnet/success,/pez/service_rtt_neutral/call_id,/pez/service_rtt_neutral/request_stamp/nanosec,/pez/service_rtt_neutral/request_stamp/sec,/pez/service_rtt_neutral/response_stamp/nanosec,/pez/service_rtt_neutral/response_stamp/sec,/pez/service_rtt_neutral/rtt/nanosec,/pez/service_rtt_neutral/rtt/sec,/pez/service_rtt_neutral/success,/pez/service_rtt_start/call_id,/pez/service_rtt_start/request_stamp/nanosec,/pez/service_rtt_start/request_stamp/sec,/pez/service_rtt_start/response_stamp/nanosec,/pez/service_rtt_start/response_stamp/sec,/pez/service_rtt_start/rtt/nanosec,/pez/service_rtt_start/rtt/sec,/pez/service_rtt_start/success,/pez/service_rtt_stop/call_id,/pez/service_rtt_stop/request_stamp/nanosec,/pez/service_rtt_stop/request_stamp/sec,/pez/service_rtt_stop/response_stamp/nanosec,/pez/service_rtt_stop/response_stamp/sec,/pez/service_rtt_stop/rtt/nanosec,/pez/service_rtt_stop/rtt/sec,/pez/service_rtt_stop/success,rt_ms_stop,rtt_ms_magnet,rtt_ms_neutral,rtt_ms_start
1753950959.884959,,,,,,,,,,,,,,,,,245.000000000,497256749.000000000,1753950959.000000000,506946216.000000000,1753950959.000000000,9689467.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.689467000
1753950960.388437,246.000000000,997217117.000000000,1753950959.000000000,11384650.000000000,1753950960.000000000,14167533.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,14.167533000,,
1753950960.884907,,,,,,,,,247.000000000,497345790.000000000,1753950960.000000000,507064794.000000000,1753950960.000000000,9719004.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.719004000,
1753950961.887145,248.000000000,497359745.000000000,1753950961.000000000,509332843.000000000,1753950961.000000000,11973098.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.973098000,,
1753950962.427617,,,,,,,,,,,,,,,,,,,,,,,,,249.000000000,997250664.000000000,1753950961.000000000,48724665.000000000,1753950962.000000000,51474001.000000000,0.000000000,1.000000000,51.474001000,,,
1753950962.885433,,,,,,,,,,,,,,,,,250.000000000,497372334.000000000,1753950962.000000000,507438658.000000000,1753950962.000000000,10066324.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.066324000
1753950963.388439,251.000000000,997372359.000000000,1753950962.000000000,8008917.000000000,1753950963.000000000,10636558.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.636558000,,
1753950963.884166,,,,,,,,,252.000000000,497375621.000000000,1753950963.000000000,506179883.000000000,1753950963.000000000,8804262.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.804262000,
1753950964.885225,253.000000000,497136697.000000000,1753950964.000000000,507925606.000000000,1753950964.000000000,10788909.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.788909000,,
1753950965.426149,,,,,,,,,,,,,,,,,,,,,,,,,254.000000000,997323272.000000000,1753950964.000000000,47478443.000000000,1753950965.000000000,50155171.000000000,0.000000000,1.000000000,50.155171000,,,
1753950965.885890,,,,,,,,,,,,,,,,,255.000000000,497455282.000000000,1753950965.000000000,507822456.000000000,1753950965.000000000,10367174.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.367174000
1753950966.386534,256.000000000,997300293.000000000,1753950965.000000000,7874757.000000000,1753950966.000000000,10574464.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.574464000,,
1753950966.884258,,,,,,,,,257.000000000,497490822.000000000,1753950966.000000000,506263181.000000000,1753950966.000000000,8772359.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.772359000,
1753950967.885289,258.000000000,497309721.000000000,1753950967.000000000,507852585.000000000,1753950967.000000000,10542864.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.542864000,,
1753950968.426277,,,,,,,,,,,,,,,,,,,,,,,,,259.000000000,997302936.000000000,1753950967.000000000,47580544.000000000,1753950968.000000000,50277608.000000000,0.000000000,1.000000000,50.277608000,,,
1753950968.886076,,,,,,,,,,,,,,,,,260.000000000,497330824.000000000,1753950968.000000000,508180599.000000000,1753950968.000000000,10849775.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.849775000
1753950969.388379,261.000000000,997295622.000000000,1753950968.000000000,10662421.000000000,1753950969.000000000,13366799.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.366799000,,
1753950969.884655,,,,,,,,,262.000000000,497317093.000000000,1753950969.000000000,506568873.000000000,1753950969.000000000,9251780.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.251780000,
1753950970.885311,263.000000000,497347654.000000000,1753950970.000000000,507838768.000000000,1753950970.000000000,10491114.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.491114000,,
1753950971.427837,,,,,,,,,,,,,,,,,,,,,,,,,264.000000000,997231197.000000000,1753950970.000000000,49042538.000000000,1753950971.000000000,51811341.000000000,0.000000000,1.000000000,51.811341000,,,
1753950971.887970,,,,,,,,,,,,,,,,,265.000000000,497328996.000000000,1753950971.000000000,509851260.000000000,1753950971.000000000,12522264.000000000,0.000000000,1.000000000,,,,,,,,,,,,12.522264000
1753950972.388471,266.000000000,997327371.000000000,1753950971.000000000,10614643.000000000,1753950972.000000000,13287272.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.287272000,,
1753950972.886753,,,,,,,,,267.000000000,497354890.000000000,1753950972.000000000,509328713.000000000,1753950972.000000000,11973823.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,11.973823000,
1753950973.888017,268.000000000,497273288.000000000,1753950973.000000000,510366135.000000000,1753950973.000000000,13092847.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.092847000,,
1753950974.432100,,,,,,,,,,,,,,,,,,,,,,,,,269.000000000,997303278.000000000,1753950973.000000000,50424842.000000000,1753950974.000000000,53121564.000000000,0.000000000,1.000000000,53.121564000,,,
1753950974.887518,,,,,,,,,,,,,,,,,270.000000000,497188437.000000000,1753950974.000000000,509547431.000000000,1753950974.000000000,12358994.000000000,0.000000000,1.000000000,,,,,,,,,,,,12.358994000
1753950975.387678,271.000000000,997336131.000000000,1753950974.000000000,10113195.000000000,1753950975.000000000,12777064.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,12.777064000,,
1753950975.887306,,,,,,,,,272.000000000,497366256.000000000,1753950975.000000000,509317371.000000000,1753950975.000000000,11951115.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,11.951115000,
1753950976.887807,273.000000000,497405350.000000000,1753950976.000000000,510747572.000000000,1753950976.000000000,13342222.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.342222000,,
1753950977.427111,,,,,,,,,,,,,,,,,,,,,,,,,274.000000000,997306128.000000000,1753950976.000000000,48363323.000000000,1753950977.000000000,51057195.000000000,0.000000000,1.000000000,51.057195000,,,
1753950977.886034,,,,,,,,,,,,,,,,,275.000000000,497183613.000000000,1753950977.000000000,507966376.000000000,1753950977.000000000,10782763.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.782763000
1753950978.389829,276.000000000,997410272.000000000,1753950977.000000000,12033228.000000000,1753950978.000000000,14622956.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,14.622956000,,
1753950978.885486,,,,,,,,,277.000000000,497362982.000000000,1753950978.000000000,507502048.000000000,1753950978.000000000,10139066.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,10.139066000,
1753950979.886229,278.000000000,497235675.000000000,1753950979.000000000,508852329.000000000,1753950979.000000000,11616654.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.616654000,,
1753950980.427780,,,,,,,,,,,,,,,,,,,,,,,,,279.000000000,997462250.000000000,1753950979.000000000,48895994.000000000,1753950980.000000000,51433744.000000000,0.000000000,1.000000000,51.433744000,,,
1753950980.886103,,,,,,,,,,,,,,,,,280.000000000,497340466.000000000,1753950980.000000000,507982734.000000000,1753950980.000000000,10642268.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.642268000
1753950981.387018,281.000000000,997298900.000000000,1753950980.000000000,8149462.000000000,1753950981.000000000,10850562.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.850562000,,
1753950981.884809,,,,,,,,,282.000000000,497390746.000000000,1753950981.000000000,506852829.000000000,1753950981.000000000,9462083.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.462083000,
1753950982.886156,283.000000000,497373760.000000000,1753950982.000000000,507796878.000000000,1753950982.000000000,10423118.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.423118000,,
1753950983.427447,,,,,,,,,,,,,,,,,,,,,,,,,284.000000000,997318134.000000000,1753950982.000000000,48661301.000000000,1753950983.000000000,51343167.000000000,0.000000000,1.000000000,51.343167000,,,
1753950983.884022,,,,,,,,,,,,,,,,,285.000000000,497255435.000000000,1753950983.000000000,505940717.000000000,1753950983.000000000,8685282.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.685282000
1753950984.405654,286.000000000,997369249.000000000,1753950983.000000000,9258808.000000000,1753950984.000000000,11889559.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.889559000,,
1753950984.884696,,,,,,,,,287.000000000,497343093.000000000,1753950984.000000000,506613772.000000000,1753950984.000000000,9270679.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.270679000,
1753950985.884914,288.000000000,497330348.000000000,1753950985.000000000,507409329.000000000,1753950985.000000000,10078981.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.078981000,,
1753950986.426008,,,,,,,,,,,,,,,,,,,,,,,,,289.000000000,997379224.000000000,1753950985.000000000,47469623.000000000,1753950986.000000000,50090399.000000000,0.000000000,1.000000000,50.090399000,,,
1753950986.887257,,,,,,,,,,,,,,,,,290.000000000,497346587.000000000,1753950986.000000000,509107285.000000000,1753950986.000000000,11760698.000000000,0.000000000,1.000000000,,,,,,,,,,,,11.760698000
1753950987.384322,291.000000000,997320717.000000000,1753950986.000000000,6834108.000000000,1753950987.000000000,9513391.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.513391000,,
1753950987.888330,,,,,,,,,292.000000000,497346329.000000000,1753950987.000000000,510969775.000000000,1753950987.000000000,13623446.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,13.623446000,
1753950988.884571,293.000000000,497297335.000000000,1753950988.000000000,506573427.000000000,1753950988.000000000,9276092.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.276092000,,
1753950989.426068,,,,,,,,,,,,,,,,,,,,,,,,,294.000000000,997334350.000000000,1753950988.000000000,47382695.000000000,1753950989.000000000,50048345.000000000,0.000000000,1.000000000,50.048345000,,,
1753950989.884466,,,,,,,,,,,,,,,,,295.000000000,497277443.000000000,1753950989.000000000,506362335.000000000,1753950989.000000000,9084892.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.084892000
1753950990.384985,296.000000000,997236700.000000000,1753950989.000000000,7561055.000000000,1753950990.000000000,10324355.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.324355000,,
1753950990.886289,,,,,,,,,297.000000000,497523327.000000000,1753950990.000000000,508562429.000000000,1753950990.000000000,11039102.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,11.039102000,
1753950991.884921,298.000000000,497316862.000000000,1753950991.000000000,507471131.000000000,1753950991.000000000,10154269.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.154269000,,
1753950992.426268,,,,,,,,,,,,,,,,,,,,,,,,,299.000000000,997433208.000000000,1753950991.000000000,47566177.000000000,1753950992.000000000,50132969.000000000,0.000000000,1.000000000,50.132969000,,,
1753950992.884867,,,,,,,,,,,,,,,,,300.000000000,497345795.000000000,1753950992.000000000,506679658.000000000,1753950992.000000000,9333863.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.333863000
1753950993.383903,301.000000000,997223499.000000000,1753950992.000000000,5875520.000000000,1753950993.000000000,8652021.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,8.652021000,,
1753950993.884010,,,,,,,,,302.000000000,497218727.000000000,1753950993.000000000,505904041.000000000,1753950993.000000000,8685314.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.685314000,
1753950994.885983,303.000000000,497247979.000000000,1753950994.000000000,508466863.000000000,1753950994.000000000,11218884.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.218884000,,
1753950995.424988,,,,,,,,,,,,,,,,,,,,,,,,,304.000000000,997157653.000000000,1753950994.000000000,46922185.000000000,1753950995.000000000,49764532.000000000,0.000000000,1.000000000,49.764532000,,,
1753950995.883877,,,,,,,,,,,,,,,,,305.000000000,497194936.000000000,1753950995.000000000,505811382.000000000,1753950995.000000000,8616446.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.616446000
1753950996.387404,306.000000000,997296645.000000000,1753950995.000000000,8228343.000000000,1753950996.000000000,10931698.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.931698000,,
1753950996.884396,,,,,,,,,307.000000000,497275348.000000000,1753950996.000000000,506316270.000000000,1753950996.000000000,9040922.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.040922000,
1753950997.885142,308.000000000,497262856.000000000,1753950997.000000000,507445447.000000000,1753950997.000000000,10182591.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.182591000,,
1753950998.426114,,,,,,,,,,,,,,,,,,,,,,,,,309.000000000,997342123.000000000,1753950997.000000000,47433751.000000000,1753950998.000000000,50091628.000000000,0.000000000,1.000000000,50.091628000,,,
1753950998.884451,,,,,,,,,,,,,,,,,310.000000000,497184576.000000000,1753950998.000000000,506317495.000000000,1753950998.000000000,9132919.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.132919000
1753950999.384013,311.000000000,997322262.000000000,1753950998.000000000,6606337.000000000,1753950999.000000000,9284075.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.284075000,,
1753950999.885770,,,,,,,,,312.000000000,497244866.000000000,1753950999.000000000,507745127.000000000,1753950999.000000000,10500261.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,10.500261000,
1753951000.884030,313.000000000,497132687.000000000,1753951000.000000000,506483429.000000000,1753951000.000000000,9350742.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.350742000,,
1753951001.427812,,,,,,,,,,,,,,,,,,,,,,,,,314.000000000,997315343.000000000,1753951000.000000000,49808705.000000000,1753951001.000000000,52493362.000000000,0.000000000,1.000000000,52.493362000,,,
1753951001.884763,,,,,,,,,,,,,,,,,315.000000000,497193030.000000000,1753951001.000000000,506611193.000000000,1753951001.000000000,9418163.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.418163000
1753951002.387185,316.000000000,997351686.000000000,1753951001.000000000,8098966.000000000,1753951002.000000000,10747280.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.747280000,,
1753951002.884120,,,,,,,,,317.000000000,497242918.000000000,1753951002.000000000,506068816.000000000,1753951002.000000000,8825898.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.825898000,
1753951003.884315,318.000000000,497339968.000000000,1753951003.000000000,506851126.000000000,1753951003.000000000,9511158.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.511158000,,
1753951004.427773,,,,,,,,,,,,,,,,,,,,,,,,,319.000000000,997353804.000000000,1753951003.000000000,49694788.000000000,1753951004.000000000,52340984.000000000,0.000000000,1.000000000,52.340984000,,,
1753951004.885098,,,,,,,,,,,,,,,,,320.000000000,497310840.000000000,1753951004.000000000,507096780.000000000,1753951004.000000000,9785940.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.785940000
1753951005.387833,321.000000000,997159729.000000000,1753951004.000000000,8707054.000000000,1753951005.000000000,11547325.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.547325000,,
1753951005.885215,,,,,,,,,322.000000000,497403987.000000000,1753951005.000000000,507023843.000000000,1753951005.000000000,9619856.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.619856000,
1753951006.886070,323.000000000,497290378.000000000,1753951006.000000000,508189353.000000000,1753951006.000000000,10898975.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.898975000,,
1753951007.426823,,,,,,,,,,,,,,,,,,,,,,,,,324.000000000,997347555.000000000,1753951006.000000000,47982296.000000000,1753951007.000000000,50634741.000000000,0.000000000,1.000000000,50.634741000,,,
1753951007.886694,,,,,,,,,,,,,,,,,325.000000000,497233844.000000000,1753951007.000000000,508489699.000000000,1753951007.000000000,11255855.000000000,0.000000000,1.000000000,,,,,,,,,,,,11.255855000
1753951008.384101,326.000000000,997338458.000000000,1753951007.000000000,6498548.000000000,1753951008.000000000,9160090.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.160090000,,
1753951008.884372,,,,,,,,,327.000000000,497185959.000000000,1753951008.000000000,506283594.000000000,1753951008.000000000,9097635.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.097635000,
1753951009.884927,328.000000000,497293578.000000000,1753951009.000000000,507388716.000000000,1753951009.000000000,10095138.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.095138000,,
1753951010.426460,,,,,,,,,,,,,,,,,,,,,,,,,329.000000000,997217937.000000000,1753951009.000000000,47670276.000000000,1753951010.000000000,50452339.000000000,0.000000000,1.000000000,50.452339000,,,
1753951010.884413,,,,,,,,,,,,,,,,,330.000000000,497392121.000000000,1753951010.000000000,506358251.000000000,1753951010.000000000,8966130.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.966130000
1753951011.388132,331.000000000,997332431.000000000,1753951010.000000000,8933508.000000000,1753951011.000000000,11601077.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.601077000,,
1753951011.884986,,,,,,,,,332.000000000,497350070.000000000,1753951011.000000000,506816180.000000000,1753951011.000000000,9466110.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.466110000,
1753951012.884878,333.000000000,497368789.000000000,1753951012.000000000,507407408.000000000,1753951012.000000000,10038619.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.038619000,,
1753951013.426750,,,,,,,,,,,,,,,,,,,,,,,,,334.000000000,997316161.000000000,1753951012.000000000,47934802.000000000,1753951013.000000000,50618641.000000000,0.000000000,1.000000000,50.618641000,,,
1753951013.883916,,,,,,,,,,,,,,,,,335.000000000,497155397.000000000,1753951013.000000000,505771574.000000000,1753951013.000000000,8616177.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.616177000
1753951014.385124,336.000000000,997304588.000000000,1753951013.000000000,7587484.000000000,1753951014.000000000,10282896.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.282896000,,
1753951014.886024,,,,,,,,,337.000000000,497226374.000000000,1753951014.000000000,507963527.000000000,1753951014.000000000,10737153.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,10.737153000,
1753951015.886318,338.000000000,497327643.000000000,1753951015.000000000,508425737.000000000,1753951015.000000000,11098094.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.098094000,,
1753951016.427439,,,,,,,,,,,,,,,,,,,,,,,,,339.000000000,997438588.000000000,1753951015.000000000,48621728.000000000,1753951016.000000000,51183140.000000000,0.000000000,1.000000000,51.183140000,,,
1753951016.885642,,,,,,,,,,,,,,,,,340.000000000,497319917.000000000,1753951016.000000000,507412973.000000000,1753951016.000000000,10093056.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.093056000
1753951017.388024,341.000000000,997142429.000000000,1753951016.000000000,8235504.000000000,1753951017.000000000,11093075.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.093075000,,
1753951017.884761,,,,,,,,,342.000000000,497343386.000000000,1753951017.000000000,506688376.000000000,1753951017.000000000,9344990.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.344990000,
1753951018.886338,343.000000000,497340309.000000000,1753951018.000000000,508430781.000000000,1753951018.000000000,11090472.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.090472000,,
1753951019.426777,,,,,,,,,,,,,,,,,,,,,,,,,344.000000000,997316894.000000000,1753951018.000000000,47808910.000000000,1753951019.000000000,50492016.000000000,0.000000000,1.000000000,50.492016000,,,
1753951019.886709,,,,,,,,,,,,,,,,,345.000000000,497341623.000000000,1753951019.000000000,508229442.000000000,1753951019.000000000,10887819.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.887819000
1753951020.385267,346.000000000,997431908.000000000,1753951019.000000000,7678843.000000000,1753951020.000000000,10246935.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.246935000,,
1753951020.886486,,,,,,,,,347.000000000,497411671.000000000,1753951020.000000000,508304787.000000000,1753951020.000000000,10893116.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,10.893116000,
1753951021.886773,348.000000000,497301823.000000000,1753951021.000000000,508767999.000000000,1753951021.000000000,11466176.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.466176000,,
1753951022.427109,,,,,,,,,,,,,,,,,,,,,,,,,349.000000000,997225790.000000000,1753951021.000000000,48254633.000000000,1753951022.000000000,51028843.000000000,0.000000000,1.000000000,51.028843000,,,
1753951022.885249,,,,,,,,,,,,,,,,,350.000000000,497307057.000000000,1753951022.000000000,506983357.000000000,1753951022.000000000,9676300.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.676300000
1753951023.388881,351.000000000,997251013.000000000,1753951022.000000000,9519394.000000000,1753951023.000000000,12268381.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,12.268381000,,
1753951023.885838,,,,,,,,,352.000000000,497228725.000000000,1753951023.000000000,507666866.000000000,1753951023.000000000,10438141.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,10.438141000,
1753951024.884825,353.000000000,497213679.000000000,1753951024.000000000,507285552.000000000,1753951024.000000000,10071873.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.071873000,,
1753951025.426954,,,,,,,,,,,,,,,,,,,,,,,,,354.000000000,997209014.000000000,1753951024.000000000,48016769.000000000,1753951025.000000000,50807755.000000000,0.000000000,1.000000000,50.807755000,,,
1753951025.884628,,,,,,,,,,,,,,,,,355.000000000,497278763.000000000,1753951025.000000000,506404808.000000000,1753951025.000000000,9126045.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.126045000
1753951026.384238,356.000000000,997380780.000000000,1753951025.000000000,6118441.000000000,1753951026.000000000,8737661.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,8.737661000,,
1753951026.884580,,,,,,,,,357.000000000,497294712.000000000,1753951026.000000000,506473589.000000000,1753951026.000000000,9178877.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,9.178877000,
1753951027.886742,358.000000000,497355836.000000000,1753951027.000000000,508717206.000000000,1753951027.000000000,11361370.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.361370000,,
1753951028.427269,,,,,,,,,,,,,,,,,,,,,,,,,359.000000000,997304111.000000000,1753951027.000000000,48333351.000000000,1753951028.000000000,51029240.000000000,0.000000000,1.000000000,51.029240000,,,
1753951028.885658,,,,,,,,,,,,,,,,,360.000000000,497263900.000000000,1753951028.000000000,507316456.000000000,1753951028.000000000,10052556.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.052556000
1753951029.387968,361.000000000,997300127.000000000,1753951028.000000000,8811873.000000000,1753951029.000000000,11511746.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.511746000,,
1753951029.887613,,,,,,,,,362.000000000,497256082.000000000,1753951029.000000000,509573607.000000000,1753951029.000000000,12317525.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,12.317525000,
1753951030.887385,363.000000000,497245354.000000000,1753951030.000000000,509145478.000000000,1753951030.000000000,11900124.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.900124000,,
1753951031.428505,,,,,,,,,,,,,,,,,,,,,,,,,364.000000000,997173885.000000000,1753951030.000000000,46681573.000000000,1753951031.000000000,49507688.000000000,0.000000000,1.000000000,49.507688000,,,
1753951031.884934,,,,,,,,,,,,,,,,,365.000000000,497189644.000000000,1753951031.000000000,506707932.000000000,1753951031.000000000,9518288.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.518288000
1753951032.384756,366.000000000,997188039.000000000,1753951031.000000000,7192577.000000000,1753951032.000000000,10004538.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.004538000,,
1753951032.884437,,,,,,,,,367.000000000,497270150.000000000,1753951032.000000000,506247648.000000000,1753951032.000000000,8977498.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.977498000,
1753951033.888341,368.000000000,497286784.000000000,1753951033.000000000,510079269.000000000,1753951033.000000000,12792485.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,12.792485000,,
1753951034.425521,,,,,,,,,,,,,,,,,,,,,,,,,369.000000000,997273836.000000000,1753951033.000000000,47341896.000000000,1753951034.000000000,50068060.000000000,0.000000000,1.000000000,50.068060000,,,
1753951034.885756,,,,,,,,,,,,,,,,,370.000000000,497173605.000000000,1753951034.000000000,507482427.000000000,1753951034.000000000,10308822.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.308822000
1753951035.387949,371.000000000,997193596.000000000,1753951034.000000000,10405007.000000000,1753951035.000000000,13211411.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.211411000,,
1753951035.883780,,,,,,,,,372.000000000,497190804.000000000,1753951035.000000000,505620572.000000000,1753951035.000000000,8429768.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.429768000,
1753951036.887671,373.000000000,497260197.000000000,1753951036.000000000,508672529.000000000,1753951036.000000000,11412332.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.412332000,,
1753951037.424987,,,,,,,,,,,,,,,,,,,,,,,,,374.000000000,997154000.000000000,1753951036.000000000,46799360.000000000,1753951037.000000000,49645360.000000000,0.000000000,1.000000000,49.645360000,,,
1753951037.885316,,,,,,,,,,,,,,,,,375.000000000,497173976.000000000,1753951037.000000000,506994770.000000000,1753951037.000000000,9820794.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.820794000
